,CNS,amnioserosa,epidermis,fat body,foregut,hindgut,midgut,muscle,oenocyte,plasmatocytes,proventriculus,salivary gland,sensory nervous system,tracheal system,ubiquitous,yolk nuclei
E16-18h_a_S06_3340x113840-slice5,1.7101906e-15,1.5313159e-15,0.59913915,8.1954e-09,0.19557552,1.4164949e-15,2.324782e-05,3.765298e-16,2.316371e-10,2.231079e-15,4.3844943e-07,0.123017415,1.6066918e-15,1.6305436e-15,0.08224428,1.2086517e-15
E16-18h_a_S06_3340x113860-slice5,6.832676e-20,6.718667e-20,0.8593192,4.101734e-11,0.096255705,7.809861e-20,6.0613277e-13,5.7635754e-20,2.6556143e-10,1.3627644e-19,1.5176832e-08,0.04437224,7.992292e-20,8.182698e-20,5.2851472e-05,4.5883244e-21
E16-18h_a_S06_3340x113880-slice5,1.4782996e-23,1.1401341e-23,0.82688826,3.1397102e-13,0.13026276,7.8833316e-24,1.83798e-13,7.141421e-24,3.31593e-09,2.252556e-23,2.0912879e-08,0.042849015,1.2348499e-23,1.0146367e-23,3.7453145e-08,1.5288658e-24
E16-18h_a_S06_3340x113900-slice5,9.519529e-28,6.2952415e-28,0.94733983,2.0991503e-14,0.02877114,2.5800754e-28,1.237366e-15,1.00521283e-28,1.6484892e-12,1.218914e-27,1.7585426e-13,0.023889037,5.7404817e-28,4.438135e-28,1.1717067e-11,1.3314977e-28
E16-18h_a_S06_3340x113920-slice5,2.357943e-26,1.4087657e-26,0.9901794,6.4958774e-11,0.009797155,4.2575316e-27,2.6890033e-13,4.860564e-28,7.561672e-14,2.5865738e-26,2.6920426e-12,2.3337532e-05,1.1900435e-26,8.848951e-27,1.2740552e-10,1.0144676e-26
E16-18h_a_S06_3340x113940-slice5,1.9533951e-24,1.57536785e-24,0.94296277,1.0512693e-07,0.05703706,1.1424868e-24,1.7189736e-12,6.255417e-25,2.8821069e-12,3.0016355e-24,6.6742484e-12,5.485385e-09,1.5432539e-24,1.3882644e-24,1.2125518e-07,5.1425443e-25
E16-18h_a_S06_3340x113960-slice5,2.0909778e-23,1.8825306e-23,0.6993301,2.0590397e-11,0.30066586,1.7978795e-23,4.5452653e-13,4.3581027e-24,3.7978057e-13,3.856886e-23,1.040237e-12,7.001123e-08,1.9596665e-23,2.1016534e-23,3.8853536e-06,1.3539093e-24
E16-18h_a_S06_3340x113980-slice5,2.3738748e-23,1.3561579e-23,0.50437564,5.7998677e-06,0.4956183,5.4791857e-24,7.4036013e-09,8.119483e-25,1.5235295e-10,2.3647373e-23,3.1549953e-07,2.7712848e-11,1.12823e-23,7.991442e-24,5.670035e-09,2.3229213e-23
E16-18h_a_S06_3340x114000-slice5,3.5888224e-25,1.7320746e-25,0.66299814,4.5245494e-07,0.33700103,4.7601855e-26,3.7985768e-07,4.654386e-27,8.4907157e-13,2.5513685e-25,3.31971e-08,2.5547656e-08,1.2380893e-25,7.8445074e-26,2.6870514e-11,1.3893536e-24
E16-18h_a_S06_3340x114020-slice5,6.0881606e-30,2.8142657e-30,0.80195093,2.2302438e-09,0.19803986,7.92088e-31,6.9720875e-11,1.7277898e-31,6.017648e-14,5.0591366e-30,2.860986e-10,9.190532e-06,2.0083058e-30,1.17707835e-30,1.0814884e-14,1.3833503e-29
E16-18h_a_S06_3340x114040-slice5,4.47219e-30,1.8054813e-30,0.8698092,1.1281865e-09,0.13018489,2.7988264e-31,7.5637396e-12,2.9780268e-32,1.6880582e-13,3.42398e-30,2.8508396e-09,5.944797e-06,1.1921127e-30,6.0323977e-31,8.955663e-16,7.1189495e-30
E16-18h_a_S06_3340x114060-slice5,1.5842991e-28,8.978778e-29,0.99992085,1.5580236e-14,7.559483e-05,2.4147073e-29,8.363844e-14,3.6539886e-30,7.3303905e-14,1.686658e-28,4.160642e-12,3.5768296e-06,7.561005e-29,5.070954e-29,4.9065245e-11,8.310921e-29
E16-18h_a_S06_3340x114080-slice5,1.1642844e-28,6.699147e-29,0.9999678,5.5358994e-12,1.1354207e-05,2.0212788e-29,1.038508e-11,2.277209e-30,4.4918115e-16,1.2709546e-28,1.0029219e-13,2.083254e-05,5.47478e-29,3.7336755e-29,5.6555413e-11,3.7559337e-28
E16-18h_a_S06_3340x114100-slice5,3.4665006e-27,1.602795e-27,0.9358176,4.508536e-12,0.044356346,3.410387e-28,1.8652974e-10,3.3769466e-29,1.9592789e-14,2.6010474e-27,9.7608796e-11,0.019826146,1.14802055e-27,6.97123e-28,2.3432116e-13,4.4150376e-27
E16-18h_a_S06_3340x114120-slice5,2.0218549e-25,8.5453136e-26,0.92630255,6.235406e-10,0.06433291,1.9298921e-26,3.202093e-10,2.370151e-27,1.0824882e-12,1.4278098e-25,4.6615956e-10,0.009364504,6.1164324e-26,3.655536e-26,4.6957625e-11,4.2231767e-25
E16-18h_a_S06_3340x114140-slice5,3.4007847e-22,1.9286673e-22,0.88084817,1.8739216e-12,0.056071267,7.649237e-23,1.2640676e-10,2.326753e-23,2.145394e-09,3.1960458e-22,2.3307738e-11,0.06308042,1.6557481e-22,1.2332952e-22,7.4780594e-08,1.5423263e-22
E16-18h_a_S06_3340x114160-slice5,4.837743e-22,3.5833028e-22,0.7989909,6.0513726e-11,0.15210679,2.006917e-22,1.306967e-06,4.0151588e-23,4.8271933e-13,5.041695e-22,1.7740105e-13,0.048900943,2.9514715e-22,2.6349252e-22,3.1706817e-09,5.4733346e-22
E16-18h_a_S06_3340x114180-slice5,1.0020421e-21,5.5506944e-22,0.87243706,1.8039732e-10,0.05749013,1.8430085e-22,1.2173099e-09,2.372054e-23,2.068228e-12,8.501983e-22,1.7723675e-10,0.07007274,4.428372e-22,3.340671e-22,1.8123174e-08,9.470836e-22
E16-18h_a_S06_3340x114200-slice5,3.1794572e-23,1.8269651e-23,0.83706504,1.6652254e-07,0.104937375,5.683516e-24,1.4267087e-12,6.438618e-25,4.862337e-15,3.3877698e-23,1.958918e-09,0.05799742,1.4916546e-23,1.0984683e-23,4.3586648e-10,2.3911341e-23
E16-18h_a_S06_3360x113820-slice5,2.6931764e-15,2.2876928e-15,0.5566999,7.065645e-12,0.04861275,1.5742333e-15,1.123126e-08,2.5789295e-16,2.8418166e-08,4.0951836e-15,2.812012e-05,0.22832151,2.4355244e-15,2.350258e-15,0.16633762,3.4565885e-16
E16-18h_a_S06_3360x113840-slice5,2.9192779e-15,2.7836929e-15,0.85837334,4.2809187e-08,0.027509429,2.3668555e-15,2.2263741e-08,5.5276544e-16,4.4530513e-10,4.246066e-15,8.497274e-07,0.11394174,2.9285243e-15,2.9525853e-15,0.00017451329,9.194714e-16
E16-18h_a_S06_3360x113860-slice5,7.742962e-19,6.95551e-19,0.88221675,1.6913086e-07,0.079879634,6.429581e-19,1.2283433e-08,1.2479536e-19,5.82187e-13,1.1405223e-18,3.3156238e-11,0.03778336,6.872666e-19,7.2237073e-19,0.00012004726,5.5371506e-19
E16-18h_a_S06_3360x113880-slice5,2.1182085e-24,1.5002309e-24,0.9551346,3.307571e-11,0.031845473,8.217169e-25,3.982574e-12,3.345502e-25,1.2932933e-11,2.7015411e-24,4.9064108e-12,0.013020042,1.3627905e-24,1.12277695e-24,1.0027583e-09,8.832938e-25
E16-18h_a_S06_3360x113900-slice5,1.4437992e-27,9.190028e-28,0.99998593,4.184055e-12,1.2388143e-07,2.354071e-28,7.01967e-08,2.5961334e-29,1.0956158e-13,1.3320856e-27,8.687694e-13,1.388738e-05,7.178693e-28,4.824329e-28,1.4032001e-12,2.603208e-26
E16-18h_a_S06_3360x113920-slice5,2.1545584e-27,1.4032608e-27,0.99999475,3.1691576e-11,5.145566e-06,4.3666773e-28,5.1018197e-11,5.113209e-29,3.0023144e-14,2.3308246e-27,4.5314833e-12,9.2445624e-08,1.1939523e-27,8.484754e-28,1.7315312e-11,4.7942317e-27
E16-18h_a_S06_3360x113940-slice5,1.0780714e-23,7.706363e-24,0.914794,2.6666608e-11,0.085204035,4.1202477e-24,1.5385672e-13,1.2741701e-24,3.3898004e-12,1.4712966e-23,1.2677134e-11,1.3922127e-07,7.488921e-24,6.5674067e-24,1.9060033e-06,1.3083081e-24
E16-18h_a_S06_3360x113960-slice5,2.7074933e-22,2.2641118e-22,0.62335014,6.342439e-11,0.37664488,2.1542176e-22,2.998071e-11,1.3264613e-22,3.0445403e-11,4.0843545e-22,1.1255242e-09,3.5304038e-06,2.33674e-22,2.1448207e-22,1.4340831e-06,3.532003e-23
E16-18h_a_S06_3360x113980-slice5,5.5891534e-23,3.9086212e-23,0.6117934,1.11064415e-10,0.3881783,2.0052199e-23,1.2616168e-08,4.572865e-24,1.7816705e-12,5.5343307e-23,2.67822e-11,2.8352924e-05,3.2339394e-23,2.762771e-23,2.8944467e-09,4.0218174e-23
E16-18h_a_S06_3360x114000-slice5,1.2621489e-24,6.490421e-25,0.611466,2.5701126e-09,0.38853374,1.9211206e-25,2.7605276e-09,2.4431298e-26,7.763003e-12,9.894936e-25,2.176638e-09,3.06294e-07,4.8374597e-25,3.2922484e-25,6.8348154e-11,1.5128895e-24
E16-18h_a_S06_3360x114020-slice5,9.8968803e-29,4.176559e-29,0.74019027,3.8136672e-10,0.25960544,7.4381085e-30,1.4277738e-09,1.1137543e-30,3.8600898e-12,6.655512e-29,5.4815345e-12,0.00020430796,2.6493396e-29,1.4676435e-29,1.6933625e-15,3.707024e-28
E16-18h_a_S06_3360x114040-slice5,1.0104905e-24,6.882382e-25,0.75147784,2.2510728e-11,0.22344491,3.8414807e-25,4.5536034e-14,1.3602818e-25,7.798932e-12,1.3106484e-24,6.529386e-13,0.025077308,6.0805665e-25,5.026239e-25,1.3507784e-09,2.0592578e-25
E16-18h_a_S06_3360x114060-slice5,2.2056415e-25,1.2310854e-25,0.89500034,5.9815343e-12,0.07722695,4.4816307e-26,3.7628028e-13,1.532589e-26,6.5642812e-12,2.4019126e-25,1.4459997e-12,0.027772762,1.0327976e-25,7.460675e-26,5.1580105e-11,7.822031e-26
E16-18h_a_S06_3360x114080-slice5,4.553888e-24,2.9799692e-24,0.9920311,1.3593963e-13,0.0002167297,1.2159061e-24,1.5001327e-09,2.480045e-25,7.0914177e-12,4.7651573e-24,1.9842138e-12,0.007752124,2.6385056e-24,1.9959914e-24,2.9745503e-10,4.799161e-24
E16-18h_a_S06_3360x114100-slice5,7.820748e-28,5.0033984e-28,0.9738709,1.05238776e-10,4.0985637e-05,1.9747566e-28,5.7359645e-13,3.4082466e-29,7.6458115e-15,1.0590335e-27,6.0155263e-14,0.026088107,4.472306e-28,3.339256e-28,2.8261062e-11,1.8599809e-27
E16-18h_a_S06_3360x114120-slice5,2.1529355e-26,1.0627234e-26,0.8262285,1.9486595e-13,0.122531,2.7835546e-27,2.5282365e-12,5.389748e-28,5.5037745e-12,1.9175868e-26,8.898107e-11,0.05124045,8.528089e-27,5.606143e-27,1.5416945e-11,9.751353e-27
E16-18h_a_S06_3360x114140-slice5,7.9618603e-26,4.0929463e-26,0.81808335,5.1144622e-14,0.122748435,1.1497e-26,2.2122701e-11,2.25047e-27,2.1278278e-11,7.022083e-26,4.58105e-11,0.05916819,3.253784e-26,2.2012424e-26,1.9806165e-11,3.0402508e-26
E16-18h_a_S06_3360x114160-slice5,1.5250299e-21,1.1523086e-21,0.7803152,9.846585e-13,0.16757941,6.9445887e-22,1.0167094e-07,1.8870501e-22,8.425337e-12,1.6144931e-21,2.4315174e-13,0.052105185,1.0270096e-21,9.592082e-22,6.399178e-08,7.6698247e-22
E16-18h_a_S06_3360x114180-slice5,3.274499e-20,2.4972827e-20,0.8335724,9.6653146e-08,0.1289006,1.21512525e-20,7.5816915e-06,2.471692e-21,8.5231003e-13,3.1719255e-20,4.536193e-10,0.037519325,1.9908402e-20,1.6578725e-20,3.990826e-10,7.1923005e-20
E16-18h_a_S06_3360x114200-slice5,3.5724963e-18,1.9024405e-18,0.7476382,1.468842e-07,0.19415805,5.594398e-19,8.728222e-07,6.0944496e-20,7.59551e-12,2.5294937e-18,6.4188083e-07,0.058201816,1.4423622e-18,1.0474582e-18,2.6712954e-07,9.053146e-18
E16-18h_a_S06_3380x113820-slice5,2.8519114e-15,2.1530229e-15,0.548229,7.689632e-09,0.07283426,1.3626841e-15,9.4388196e-07,4.3289474e-16,6.197311e-07,3.8054776e-15,0.021197116,0.074653454,2.129523e-15,1.7548146e-15,0.28308466,1.4957766e-15
E16-18h_a_S06_3380x113840-slice5,8.688638e-15,9.0918e-15,0.7608776,4.750396e-07,0.09452141,1.29962315e-14,1.6600004e-06,5.2345023e-15,9.816271e-10,1.3834732e-14,1.3074853e-06,0.08946776,1.05491076e-14,1.1809617e-14,0.055129856,4.2121902e-15
E16-18h_a_S06_3380x113860-slice5,6.890991e-20,5.970917e-20,0.92333275,3.7649404e-09,0.025013454,5.926847e-20,3.8027303e-12,1.5234937e-20,7.072663e-12,1.1491565e-19,2.3705304e-10,0.051606864,6.562123e-20,6.611725e-20,4.6842895e-05,1.6579879e-20
E16-18h_a_S06_3380x113880-slice5,1.0508343e-19,8.42503e-20,0.9467477,7.612113e-07,0.0403725,5.43003e-20,2.0653875e-08,1.3989587e-20,8.863712e-12,1.2796404e-19,8.4769114e-10,0.0128790345,7.915942e-20,7.1514843e-20,2.783617e-08,1.1260482e-19
E16-18h_a_S06_3380x113900-slice5,7.177945e-24,4.713251e-24,0.9999865,3.1391288e-08,1.1058737e-05,1.5428877e-24,8.303348e-08,1.6262476e-25,1.1574471e-12,6.839504e-24,5.2745596e-11,2.2108723e-06,3.8719155e-24,2.7365961e-24,1.02008514e-11,5.5095314e-23
E16-18h_a_S06_3380x113920-slice5,1.2773318e-22,9.4249226e-23,0.8708218,7.405644e-11,0.129178,5.431927e-23,4.0546716e-10,1.4032217e-23,7.013863e-11,1.3874565e-22,1.4906862e-10,1.5976379e-07,8.8110045e-23,7.8165166e-23,3.4749018e-08,3.4167898e-23
E16-18h_a_S06_3380x113940-slice5,1.5360573e-22,1.3902502e-22,0.69356847,3.9071115e-13,0.28892142,1.4500168e-22,9.267819e-14,1.1022901e-22,6.327182e-11,2.6072762e-22,5.3552622e-12,0.017510021,1.5026284e-22,1.5406347e-22,8.729134e-08,8.740375e-24
E16-18h_a_S06_3380x113960-slice5,7.6877286e-21,6.1128934e-21,0.43550152,4.800444e-10,0.54416233,4.9408823e-21,5.3136784e-10,1.1862461e-21,6.033686e-13,1.1183488e-20,6.677517e-11,0.020335052,5.696974e-21,5.421284e-21,1.1238255e-06,2.6172849e-21
E16-18h_a_S06_3380x113980-slice5,7.65835e-23,4.4148645e-23,0.5975304,3.3986427e-09,0.39882934,1.8510069e-23,2.471628e-10,6.965214e-24,1.0422225e-10,7.2444486e-23,3.0347016e-07,0.003639955,3.6300173e-23,2.4438184e-23,3.883367e-11,5.967083e-23
E16-18h_a_S06_3380x114000-slice5,2.4261494e-25,1.1774507e-25,0.7503552,8.626614e-11,0.23070033,2.994191e-26,1.972014e-09,3.237787e-27,2.4126895e-13,1.7907399e-25,2.5714322e-09,0.018944442,8.586035e-26,5.493333e-26,1.349067e-12,3.7085783e-25
E16-18h_a_S06_3380x114020-slice5,1.021332e-22,5.802373e-23,0.68564266,4.931871e-09,0.30130813,2.2260074e-23,2.299128e-11,6.1528622e-24,1.1212544e-10,9.9783653e-23,1.8806952e-09,0.013049248,4.5166e-23,3.0869348e-23,1.9104262e-11,6.537809e-23
E16-18h_a_S06_3380x114040-slice5,1.4972119e-18,1.1266424e-18,0.7130909,3.6100758e-07,0.19363238,8.811196e-19,1.181935e-10,2.2733888e-19,9.673466e-10,2.1424166e-18,6.6394663e-12,0.09327557,1.0615933e-18,9.868824e-19,7.8004405e-07,5.541191e-19
E16-18h_a_S06_3380x114060-slice5,4.2056413e-17,3.7029382e-17,0.8843502,9.2126214e-07,0.062480226,4.1148526e-17,1.4832377e-12,1.33695225e-17,4.0912194e-09,8.1536344e-17,6.840061e-10,0.052671134,4.043662e-17,4.0678592e-17,0.0004974415,5.9912985e-18
E16-18h_a_S06_3380x114080-slice5,9.499441e-23,7.471686e-23,0.97264916,1.180308e-13,3.9758474e-05,6.3504325e-23,9.951407e-10,4.2513794e-23,5.889338e-10,1.4522706e-22,4.5049752e-13,0.027310949,7.8703573e-23,6.9920876e-23,1.2434754e-07,9.1984684e-23
E16-18h_a_S06_3380x114100-slice5,2.511383e-25,1.825971e-25,0.9454,1.9978061e-09,2.9264842e-05,8.550812e-26,1.9849176e-10,1.2238938e-26,4.876914e-14,3.6407812e-25,1.2767059e-11,0.054570656,1.692533e-25,1.2978536e-25,1.2309265e-11,7.7361947e-25
E16-18h_a_S06_3380x114120-slice5,3.9976734e-22,2.4342945e-22,0.9156031,2.9613636e-08,0.056391835,1.0383815e-22,4.353416e-12,3.6232965e-23,2.6446062e-10,4.654236e-22,2.8573012e-08,0.02800503,2.2576323e-22,1.6084855e-22,5.879371e-09,2.3958135e-22
E16-18h_a_S06_3380x114140-slice5,3.702977e-22,2.5276588e-22,0.8522069,1.7099796e-11,0.067497276,1.1650957e-22,8.0486854e-13,2.593588e-23,4.1213123e-11,4.740247e-22,1.807697e-08,0.08029589,2.4572007e-22,1.957348e-22,9.276058e-09,7.248525e-23
E16-18h_a_S06_3380x114160-slice5,4.0576388e-21,2.7568811e-21,0.84534806,9.221373e-10,0.088794336,1.1210293e-21,5.0213855e-09,2.99486e-22,2.2142727e-11,4.304432e-21,1.9048163e-09,0.06585759,2.379038e-21,1.871443e-21,3.4275023e-09,2.6370643e-21
E16-18h_a_S06_3380x114180-slice5,1.5758893e-19,9.906116e-20,0.7216833,5.762678e-09,0.20914808,4.8199792e-20,1.4938621e-07,1.452286e-20,5.2258814e-10,1.5248718e-19,5.112013e-07,0.06916793,8.74602e-20,6.4596453e-20,1.0075383e-08,1.7981918e-19
E16-18h_a_S06_3380x114200-slice5,4.5286588e-18,2.689054e-18,0.77464813,1.2296951e-07,0.11993961,1.1312528e-18,7.806298e-09,2.764914e-19,1.2657658e-08,4.201943e-18,7.1689084e-07,0.10541136,2.3282835e-18,1.6688373e-18,6.308245e-08,4.913244e-18
E16-18h_a_S06_3400x113800-slice5,2.209078e-16,1.4775313e-16,0.43454236,5.574516e-09,0.095455356,8.50046e-17,4.777759e-09,5.2008283e-17,6.4814535e-06,2.6191852e-16,6.645492e-06,0.080873445,1.4025426e-16,1.1632366e-16,0.3891158,1.0643516e-16
E16-18h_a_S06_3400x113820-slice5,4.7996436e-15,3.4216948e-15,0.5761954,4.3852506e-06,0.05621814,2.157427e-15,1.8775704e-07,6.701217e-16,1.0431806e-06,6.1683684e-15,0.008782588,0.038743433,3.3767394e-15,2.7448194e-15,0.32005486,4.3869954e-15
E16-18h_a_S06_3400x113840-slice5,9.606836e-16,8.879416e-16,0.7600067,5.790249e-06,0.22167572,9.553152e-16,5.7877715e-13,2.8806357e-16,3.51991e-08,1.6831411e-15,1.08064205e-05,0.01693087,1.0442612e-15,1.0456723e-15,0.0013700952,1.054951e-16
E16-18h_a_S06_3400x113860-slice5,2.7105077e-18,1.8809405e-18,0.9462813,5.852338e-06,0.05362262,1.0965989e-18,5.756774e-09,1.5291756e-19,1.4891394e-10,3.1148642e-18,2.245542e-06,7.843406e-05,1.8100424e-18,1.5110784e-18,9.447172e-06,2.2090307e-18
E16-18h_a_S06_3400x113880-slice5,1.9315094e-24,1.1597718e-24,0.97715193,1.5308783e-09,0.022630714,3.8739312e-25,2.3392232e-12,7.7673784e-26,3.9285957e-12,2.1319591e-24,5.5897936e-10,0.00021735036,9.869135e-25,7.0870006e-25,6.1003175e-10,1.0622263e-24
E16-18h_a_S06_3400x113900-slice5,1.8362244e-21,1.5050994e-21,0.9999074,5.061393e-08,2.87875e-05,9.258511e-22,7.765458e-11,3.4893416e-22,2.175476e-11,2.7293263e-21,1.5495684e-10,6.365534e-05,1.5225564e-21,1.2928326e-21,7.735933e-08,2.0210646e-21
E16-18h_a_S06_3400x113920-slice5,9.7623436e-21,7.135719e-21,0.8680081,2.4993702e-10,0.131991,3.587969e-21,2.2345062e-10,7.1588357e-22,4.9465027e-10,1.10259104e-20,2.2231239e-08,2.4268883e-07,6.906132e-21,5.999304e-21,7.3411655e-07,1.7612424e-21
E16-18h_a_S06_3400x113940-slice5,4.5939585e-18,3.6218583e-18,0.57127666,7.9163925e-10,0.40165088,2.8899221e-18,2.7014467e-11,1.0772601e-18,1.5734537e-08,6.820399e-18,4.016982e-08,0.02704377,3.816859e-18,3.5691086e-18,2.8625936e-05,5.554829e-19
E16-18h_a_S06_3400x113960-slice5,1.02802935e-20,8.8786126e-21,0.5694858,2.9058797e-10,0.43048024,7.8988196e-21,9.0500905e-12,3.5929806e-21,4.7332277e-10,1.5186682e-20,8.054321e-09,3.371556e-05,8.990092e-21,8.582464e-21,2.406665e-07,1.1430492e-21
E16-18h_a_S06_3400x113980-slice5,5.539154e-23,3.4132642e-23,0.58062893,1.1652357e-09,0.4162965,1.5550824e-23,1.9268445e-09,6.0549752e-24,6.8359936e-11,5.2757086e-23,3.923461e-08,0.003074497,2.7898662e-23,2.005162e-23,9.67566e-12,4.5028026e-23
E16-18h_a_S06_3400x114000-slice5,4.3151228e-26,1.916344e-26,0.7029037,2.2410326e-10,0.29141593,4.5005065e-27,4.5172956e-11,7.9178774e-28,6.112333e-11,3.4764237e-26,3.8001087e-07,0.00567995,1.3947404e-26,7.5574285e-27,1.0804295e-14,4.6254086e-26
E16-18h_a_S06_3400x114020-slice5,1.9847624e-19,1.2090289e-19,0.45354763,5.108065e-07,0.46173945,5.9716715e-20,1.8262388e-12,1.3026914e-20,5.034896e-10,2.4403684e-19,3.7898804e-08,0.08471232,1.057313e-19,8.1322226e-20,1.9599636e-08,6.030918e-20
E16-18h_a_S06_3400x114040-slice5,6.3001924e-16,4.477281e-16,0.3389817,2.3316046e-07,0.24415721,2.9696837e-16,1.310976e-11,9.8793145e-17,3.8215148e-07,9.491033e-16,8.197166e-09,0.09255645,4.3895444e-16,4.1023672e-16,0.32430404,1.0211326e-16
E16-18h_a_S06_3400x114060-slice5,1.7409076e-15,1.1280393e-15,0.3910389,5.6727805e-07,0.25409442,5.6646345e-16,1.0642103e-10,1.3477185e-16,1.5595587e-06,2.2488318e-15,1.7055807e-09,0.08603958,1.0230598e-15,9.225879e-16,0.268825,4.2555986e-16
E16-18h_a_S06_3400x114080-slice5,3.395999e-19,2.7352025e-19,0.8354907,4.0462408e-11,0.049541682,2.0503701e-19,8.357447e-11,5.0195526e-20,3.9863824e-11,4.9985175e-19,8.695444e-11,0.11496356,2.8706148e-19,2.7594538e-19,4.044723e-06,5.474319e-20
E16-18h_a_S06_3400x114100-slice5,6.1506115e-23,3.2840194e-23,0.94678503,9.390136e-13,0.0003420164,8.00384e-24,3.2183038e-07,1.2913637e-24,1.406037e-11,4.7990075e-23,1.2382924e-09,0.052872643,2.5757296e-23,1.7004282e-23,5.3196264e-10,2.0633908e-22
E16-18h_a_S06_3400x114120-slice5,9.883262e-24,5.121973e-24,0.84811234,1.6600774e-07,0.07549248,1.5221599e-24,6.094788e-10,2.5886478e-25,5.256827e-12,9.647137e-24,1.090786e-07,0.07639483,4.0679518e-24,2.574537e-24,3.8289085e-12,1.8066453e-23
E16-18h_a_S06_3400x114140-slice5,1.7232248e-19,1.1720661e-19,0.81626534,5.806216e-07,0.10381487,5.4290526e-20,3.8354125e-11,2.1105891e-20,9.068467e-09,2.2541202e-19,5.9587514e-08,0.07991911,1.08205874e-19,8.2067225e-20,1.871035e-08,7.319034e-20
E16-18h_a_S06_3400x114160-slice5,5.7445377e-18,3.8960935e-18,0.76819193,1.07547436e-07,0.0956999,1.7950998e-18,1.4392733e-10,5.5724904e-19,1.594512e-08,6.988406e-18,1.9500456e-07,0.1361057,3.6522307e-18,2.868189e-18,2.2017366e-06,2.3551894e-18
E16-18h_a_S06_3400x114180-slice5,8.421016e-17,5.1651503e-17,0.79274917,2.8005076e-07,0.10620204,2.8303662e-17,8.4768163e-07,8.612887e-18,5.478624e-06,7.8392555e-17,1.5135717e-08,0.101040184,4.4220172e-17,3.385593e-17,1.921422e-06,1.2807544e-16
E16-18h_a_S06_3400x114200-slice5,3.7914488e-19,1.923459e-19,0.67247164,2.06413e-07,0.20697941,6.1954174e-20,8.3333906e-10,1.0679102e-20,9.075396e-08,3.4430656e-19,5.3268996e-06,0.12054329,1.5996052e-19,1.04510445e-19,1.9751019e-08,4.1936948e-19
E16-18h_a_S06_3420x113800-slice5,4.5594642e-14,3.2664924e-14,0.31758842,1.4067948e-07,0.27126455,2.262223e-14,7.3640344e-08,1.5066062e-14,8.026152e-05,6.203196e-14,0.10954217,0.13689111,3.550291e-14,2.803144e-14,0.16463323,1.9862298e-14
E16-18h_a_S06_3420x113820-slice5,7.826647e-16,7.9964347e-16,0.5049814,5.806316e-07,0.22461867,9.48543e-16,5.10934e-12,3.3146054e-16,3.2503515e-09,1.6053052e-15,1.957269e-06,0.048657052,9.078203e-16,9.883586e-16,0.22174029,9.633915e-17
E16-18h_a_S06_3420x113840-slice5,4.59912e-14,4.015481e-14,0.7341911,0.01875444,0.12962162,4.237894e-14,2.0353788e-09,1.2843405e-14,1.557939e-08,7.369642e-14,6.7369715e-06,0.041059863,4.322468e-14,4.355306e-14,0.07636621,3.6281e-14
E16-18h_a_S06_3420x113860-slice5,1.8681483e-18,1.8151806e-18,0.9284356,4.2835433e-09,0.052125473,1.775555e-18,3.956521e-15,9.259726e-19,3.0280987e-09,3.6651012e-18,9.977691e-10,0.019307418,2.124194e-18,2.2706056e-18,0.00013152986,1.01034205e-19
E16-18h_a_S06_3420x113880-slice5,3.7265443e-20,3.5698382e-20,0.9951906,1.1932312e-08,3.7190368e-06,3.200202e-20,1.3860123e-10,1.33260824e-20,4.4044837e-11,6.354997e-20,3.969383e-09,0.0047967476,3.984068e-20,3.741672e-20,8.946897e-06,6.192907e-20
E16-18h_a_S06_3420x113900-slice5,5.84071e-20,6.31028e-20,0.99357057,1.1616646e-06,4.0951574e-05,6.43852e-20,1.2053902e-13,3.227294e-20,1.02634646e-11,1.269708e-19,9.715178e-12,0.0063804,7.389858e-20,7.985954e-20,6.8507534e-06,2.740662e-20
E16-18h_a_S06_3420x113920-slice5,4.090562e-17,4.253154e-17,0.67824864,3.143269e-07,0.0886319,6.45877e-17,5.82999e-15,4.912036e-17,5.1639407e-08,9.921072e-17,1.0381234e-10,3.3284094e-05,5.4958922e-17,6.6420684e-17,0.23308568,1.6605022e-18
E16-18h_a_S06_3420x113940-slice5,7.6905885e-18,7.696722e-18,0.3630735,1.5047233e-08,0.63504356,9.010059e-18,1.9240809e-13,6.656818e-18,6.726655e-08,1.5493457e-17,1.824247e-08,0.0018742764,8.726321e-18,9.39722e-18,8.553789e-06,4.2158777e-19
E16-18h_a_S06_3420x113960-slice5,1.0123215e-19,8.6546505e-20,0.5185217,2.2876238e-08,0.46024558,6.60799e-20,1.8498984e-11,2.0268492e-20,2.2175095e-10,1.5745672e-19,3.3536365e-09,0.021232676,8.3755527e-20,7.80342e-20,2.1497277e-09,2.243081e-20
E16-18h_a_S06_3420x113980-slice5,2.7612765e-22,1.6728323e-22,0.4238566,1.9809413e-11,0.5591797,6.683169e-23,2.9370725e-10,2.4034893e-23,1.41130085e-08,2.7052254e-22,1.0118769e-07,0.016963588,1.3349503e-22,9.2275496e-23,4.6479548e-12,1.2776047e-22
E16-18h_a_S06_3420x114000-slice5,1.4036359e-21,8.208195e-22,0.3061172,1.593411e-08,0.6104673,3.1728937e-22,4.261503e-13,1.3558234e-22,8.150774e-09,1.7239088e-21,4.774866e-07,0.08341499,6.876882e-22,4.810792e-22,1.0645882e-10,4.260191e-22
